Count,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
11,163.26,269.823,2023,1446,38498564,19030.432,9223.756,16445,7525,45994,351.817,902.418,2.513,3.758,1.485,3.683,350.893,902.34,2.422,325,891,1,51,24,4
12,45.112,115.866,559,518,7895599,14124.506,5528.689,13165,7532,27740,359.769,300.812,2.773,2.256,0.964,2.036,359.874,300.789,2.706,344,290,2,29,23,3
13,325.713,551.018,4036,2722,54215236,13432.913,5085.662,11985,7526,34169,513.713,305.854,4.266,5.878,2.55,5.679,515.387,303.567,4.31,476,285,2,69,54,7
14,85.06,197.447,1054,791,15740201,14933.777,7369.378,12129,7536,38086,274.977,359.84,4.32,3.137,1.734,2.806,276.225,360.218,4.439,243,351,2,47,22,5
15,31.877,111.954,395,395,3729854,9442.668,2055.311,8666,7529,16005,356.395,392.878,2.463,2.717,1.038,2.563,355.704,393.242,2.428,337,381,2,32,24,3
16,165.116,327.426,2046,1430,35748560,17472.414,9338.828,14524,7526,45423,627.065,395.914,5.256,4.244,1.949,3.88,626.705,395.598,5.027,602,385,2,54,27,9
17,34.218,84.217,424,389,5181944,12221.566,4121.225,11523,7525,24608,164.34,451.248,3.519,1.694,0.524,1.715,164.355,451.094,3.453,156,442,2,17,18,4
18,164.067,395.681,2033,1887,25030444,12312.073,5547.485,10307,7532,37761,306.864,493.713,3.44,4.13,1.724,4.071,306.001,492.758,3.494,284,468,2,52,48,5
19,600.583,1141.99,7442,5333,99030840,13307.02,4946.772,12010.5,7525,33777,366.555,536.141,6.139,7.607,2.985,7.562,366.648,536.171,6.094,318,509,2,104,58,11
20,179.158,318.329,2220,1759,32127996,14472.07,6245.543,12585,7525,36386,287.196,559.405,3.748,3.781,1.518,3.663,287.658,559.944,3.845,274,532,2,32,52,5
21,28.73,101.577,356,335,3603727,10122.829,2513.162,9441.5,7526,18595,311.837,652.733,4.112,2.46,1.075,2.337,311.836,652.479,4.167,302,642,2,23,29,4
22,690.566,1482.17,8557,6816,109607336,12809.085,4597.105,11388,7525,29236,232.518,701.05,5.135,9.759,5.079,8.952,235.811,701.57,5.204,158,669,2,134,71,8
23,37.849,90.357,469,418,5746825,12253.358,3921.288,11068,7539,22477,321.38,746.633,2.789,1.86,0.625,1.849,321.212,746.721,2.83,314,737,2,18,21,3
24,22.758,67.688,282,271,2973947,10545.911,2620.388,9315,7577,18189,147.716,745.819,3.397,1.57,0.6,1.565,147.727,745.824,3.387,141,739,2,15,18,3
25,104.267,244.159,1292,1067,16186706,12528.41,4131.188,11277.5,7526,27534,83.673,851.008,4.295,3.504,1.717,3.129,83.706,851.182,4.255,58,833,2,48,31,5
26,342.257,597.285,4241,3205,51223040,12078.057,3890.975,11082,7525,30212,380.283,855.552,4.701,5.395,1.969,5.403,381.075,855.373,4.657,347,834,2,65,46,7
27,806.05,1558.577,9988,7561,131651176,13180.935,5610.427,11316.5,7527,37839,493.268,907.332,6.917,8.332,2.69,8.297,490.379,906.156,7.093,452,871,2,94,80,12
28,48.825,124.524,605,565,7183132,11872.945,3565.51,10980,7525,21559,24.066,913.557,3.754,2.402,1.164,2.23,24.036,913.472,3.727,13,894,2,20,35,4
29,54.07,123.761,670,479,8746807,13054.936,4698.953,11548,7538,23655,299.84,929.469,3.939,2.121,0.592,2.107,299.733,929.457,3.923,290,920,2,22,21,5
30,50.197,138.567,622,613,7164819,11519.002,3394.931,10541.5,7527,20908,239.69,927.526,3.426,2.501,1.276,2.238,239.696,927.181,3.438,227,905,2,27,39,3
31,31.797,88.271,394,366,4162786,10565.446,2995.372,9672,7531,19400,354.548,155.871,4.008,1.856,0.634,1.788,354.155,155.718,4.02,347,147,3,17,20,3
32,24.291,61.632,301,242,3988165,13249.718,4711.653,12053,7529,26593,523.126,207.588,3.787,1.509,0.336,1.515,523.084,207.63,3.75,517,202,3,15,13,3
33,337.737,455.072,4185,2422,82003424,19594.605,9243.334,18284,7525,44627,535.682,363.988,5.046,4.42,1.55,4.207,535.874,363.444,5.15,504,346,3,58,38,5
34,789.345,1552.387,9781,7179,123980160,12675.612,4897.394,11117,7525,36211,473.001,518.465,6.569,8.548,3.377,8.377,472.921,517.326,6.545,430,467,3,78,118,9
35,76.263,237.458,945,918,9944952,10523.759,2636.644,9826,7529,20232,233.657,557.254,5.098,4.038,1.981,3.674,234.124,557.155,5.156,211,541,3,57,31,5
36,358.558,843.309,4443,3737,58748480,13222.705,5649.65,11400,7527,35429,395.658,641.88,5.4,7.229,3.456,6.797,394.881,640.271,5.418,368,601,3,57,96,7
37,101.039,273.613,1252,1118,12782441,10209.617,2317.057,9567,7528,18189,353.663,658.687,4.048,3.772,1.814,3.509,353.018,658.332,4.034,334,646,3,44,42,4
38,188.923,454.953,2341,1846,29774274,12718.613,5264.307,10858,7526,37877,304.166,813.698,6.117,5.096,2.09,4.853,304.835,812.467,6.095,280,791,3,52,58,10
39,35.67,95.89,442,384,6012908,13603.864,5054.938,11975,7541,27431,292.896,54.52,5.484,1.849,0.633,1.866,292.587,54.586,5.45,285,46,4,19,19,4
40,201.351,321.164,2495,1644,32791984,13143.08,3750.159,13012,7534,25432,252.223,100.606,5.984,3.822,1.417,3.492,252.227,100.8,6.018,225,88,4,52,26,5
41,87.4,201.458,1083,1003,12342696,11396.765,3674.823,10249,7531,24431,574.681,272.711,4.976,3.186,1.51,2.944,574.838,273.259,4.998,550,258,4,46,29,3
42,18.965,51.36,235,196,3490415,14852.83,5959.724,12951,7636,29597,251.868,366.434,5.128,1.377,0.261,1.357,251.746,366.314,5.197,246,362,4,13,10,3
43,134.126,279.96,1662,1439,18775608,11296.996,3194.178,10211,7531,23813,428.082,457.102,4.951,3.67,1.663,3.508,428.717,457.298,4.907,408,430,4,43,48,3
44,71.502,175.845,886,665,11970598,13510.833,5980.367,11722,7530,34259,174.897,542.804,6.09,2.54,0.83,2.486,174.789,542.582,6.157,161,533,4,30,23,5
45,71.26,196.247,883,823,10572064,11972.893,3955.998,10488,7526,25732,117.572,543.026,6.002,2.841,1.302,2.582,117.379,543.273,6.067,106,520,4,25,40,4
46,96.277,192.068,1193,725,22339152,18725.189,10034.457,15457,7567,45115,585.192,563.771,8.046,2.712,0.721,2.654,585.27,563.785,8.162,577,551,4,18,25,8
47,20.175,65.286,250,235,2464992,9859.968,1660.737,9422.5,7526,13393,204.892,638.468,6.048,1.512,0.485,1.494,204.906,638.673,6.067,198,630,4,15,17,4
48,30.344,106.394,376,376,4063837,10808.077,3260.413,9828.5,7537,22826,495.907,683.641,5.077,2.247,0.723,2.24,495.788,684.317,5.086,486,671,4,20,24,3
49,122.183,303.254,1514,1299,18312308,12095.315,5118.914,10334,7528,37901,438.585,691.647,5.898,3.454,1.247,3.542,439.48,691.34,5.857,419,676,4,40,34,5
50,67.79,194.62,840,782,8776862,10448.646,3096.293,9427.5,7525,22605,391.492,747.625,5.531,2.955,1.346,2.892,391.948,747.18,5.48,374,733,4,36,31,4
51,44.225,104.922,548,459,7665958,13988.975,5219.622,12745,7530,26462,309.947,765.482,4.87,1.994,0.697,1.925,309.656,765.342,4.848,299,757,4,22,23,3
52,63.593,169.706,788,753,8698834,11039.13,3426.038,9839,7534,21976,498.1,780.602,4.898,3.138,1.752,2.771,497.347,780.612,4.9,479,769,4,49,21,3
53,156.965,305.508,1945,1432,23682420,12176.052,4893.462,10443,7527,29571,352.076,811.227,5.294,3.468,1.482,3.188,351.85,810.716,5.306,340,779,4,30,53,5
54,16.947,54.246,210,210,2140912,10194.819,1791.931,9798,7659,14481,244.995,811.8,4.333,1.446,0.572,1.377,245.02,811.688,4.306,238,804,4,14,19,2
55,233.067,354.692,2888,1912,42258452,14632.428,5168.967,14333.5,7536,36784,239.942,891.283,6.689,3.763,1.202,3.701,239.768,891.358,6.675,222,870,4,41,47,6
56,39.786,109.571,493,445,5331297,10813.99,3638.973,9084,7527,21470,322.966,941.414,6.016,2.165,0.923,1.984,323.34,941.831,6.111,313,926,4,23,25,4
57,85.786,158.735,1063,712,18644202,17539.23,8367.943,14849,7531,36442,333.688,44.154,6.95,2.666,0.821,2.496,334.01,43.991,7.013,318,35,5,30,19,5
58,47.13,101.829,584,381,10371974,17760.229,9446.291,15060.5,7536,44423,246.361,51.693,6.991,1.935,0.33,2.001,246.488,51.741,7.062,238,44,5,17,17,5
59,68.193,123.349,845,545,16950062,20059.244,10564.273,16980,7532,45704,336.185,192.806,7.408,2.202,0.352,2.216,336.11,192.754,7.392,328,184,5,18,21,5
60,70.291,143.41,871,759,10402200,11942.824,3967.626,10702,7547,23999,483.385,385.908,5.767,2.356,0.772,2.317,483.497,385.797,5.759,471,374,5,24,28,3
61,40.028,121.761,496,478,6227668,12555.782,4908.848,10538.5,7538,25103,527.474,485.377,6.065,3.184,1.593,3.007,528.955,486.072,6.133,507,468,5,35,30,4
62,24.856,77.806,308,308,3336921,10834.159,2568.112,10159.5,7531,17874,236.107,494.315,5.386,1.924,0.889,1.788,235.886,494.405,5.366,223,487,5,29,14,2
63,25.421,96.955,315,303,3001973,9530.073,1637.56,9256,7539,14711,114.213,504.263,8.502,2.192,0.958,2.075,114.244,504.628,8.575,108,494,5,14,22,7
64,41.561,109.191,515,500,5778743,11220.86,2927.09,10350,7563,20844,198.014,510.437,5.4,2.1,0.861,2,198.1,510.35,5.372,184,497,5,26,25,3
65,21.628,62.278,268,245,3347786,12491.739,3777.03,11337.5,7573,21427,268.817,567.127,6.201,1.491,0.442,1.456,268.716,567.14,6.166,262,559,5,14,17,3
66,246.867,612.376,3059,2590,36128812,11810.661,4846.721,9982,7526,33793,299.687,598.256,7.603,5.143,2.414,4.797,301.127,598.581,7.39,262,575,5,74,44,7
67,164.47,330.363,2038,1780,24810416,12173.904,3786.326,11321.5,7532,24063,566.529,642.21,6.046,4.196,1.962,4.006,566.123,641.597,6.002,528,624,5,64,35,4
68,402.541,712.213,4988,3508,60982208,12225.783,4516.078,11046,7526,38597,589.966,708.851,8.588,5.966,2.056,6.073,589.998,710.641,8.687,558,679,5,58,69,8
69,207.162,419.905,2567,1905,35840320,13961.948,6155.031,11961,7530,36398,436.599,714.891,9.602,4.559,2.082,4.233,437.138,713.686,9.74,409,695,5,49,49,8
70,19.53,62.517,242,242,2510756,10375.024,2244.466,9762,7536,15942,437.483,736.847,5.587,1.513,0.603,1.442,437.259,737.225,5.573,431,729,5,16,18,3
71,29.618,74.487,367,302,5506528,15004.163,7390.039,12464,7538,38437,509.213,759,6.038,1.641,0.389,1.602,509.425,759.109,6.104,500,751,5,17,15,3
72,255.341,591.952,3164,2713,41039336,12970.713,5321.417,11196,7534,33964,193.762,751.173,10.288,5.325,2.596,4.859,193.897,750.968,10.409,147,727,5,76,49,9
73,80.218,226.016,994,806,10469720,10532.918,2447.944,9887.5,7535,18970,239.492,779.678,7.868,3.163,0.857,3.224,239.432,779.372,7.732,233,765,5,19,31,8
74,24.372,72.105,302,302,3243096,10738.729,2558.371,9965,7537,18176,209.106,775.417,5.368,1.666,0.63,1.624,208.697,775.276,5.354,202,768,5,18,20,2
75,293.271,486.956,3634,2681,45982996,12653.549,4114.644,11626,7526,29984,715.199,768.579,9.879,5.376,2.329,5.407,715.21,769.141,9.931,688,737,5,53,61,8
76,102.491,264.711,1270,1199,14555655,11461.146,3393.059,10550.5,7531,21455,576.7,790.248,6.787,3.355,1.361,3.347,577.294,789.777,6.714,553,774,5,41,33,6
77,68.839,157.832,853,656,9666206,11332.012,3268.711,10380,7538,20325,459.484,831.132,6.223,2.542,0.968,2.261,459.548,830.783,6.166,447,816,5,26,34,4
78,134.288,279.03,1664,1294,19672712,11822.543,3637.6,10802,7527,27031,500.869,843.812,6.757,3.434,1.353,3.251,501.453,843.638,6.717,482,830,5,41,34,5
79,70.049,194.174,868,806,8853060,10199.378,2218.378,9612,7527,16868,290.544,862.404,6.818,3.024,1.098,3.007,290.89,862.409,6.855,273,846,5,34,32,7
80,20.66,63.317,256,256,2694611,10525.824,2227.079,10432,7534,16326,451.402,866.562,5.574,1.507,0.597,1.432,451.51,866.419,5.564,444,859,5,15,18,3
81,20.498,67.779,254,229,2401452,9454.535,1338.228,9159,7543,12945,85.63,898.736,6.118,1.526,0.475,1.487,85.544,898.806,6.114,78,891,5,15,16,3
82,48.583,137.559,602,568,6539627,10863.168,2990.38,9889,7545,21260,366.666,938.724,5.884,2.569,1.124,2.415,366.615,938.547,5.906,357,925,5,24,31,3
83,23.161,57.513,287,237,4625999,16118.464,6948.339,14582,7551,34095,364.484,38.045,7.213,1.449,0.281,1.482,364.567,38.056,7.265,358,33,6,13,12,3
84,18.884,62.782,234,234,2439538,10425.376,2155.477,9864,7590,16272,313.017,121.718,6.94,1.694,0.689,1.708,313.208,121.726,6.953,302,114,6,20,18,2
85,23.565,68.302,292,292,3187889,10917.428,2657.78,10402,7539,16801,162.082,212.075,6.75,1.559,0.574,1.522,162.072,212.085,6.781,153,204,6,20,18,2
86,28.004,70.697,347,285,5133140,14792.911,5902.439,13350,7552,31570,442.467,289.398,7.141,1.576,0.36,1.577,442.409,289.671,7.129,434,281,6,15,16,3
87,143.084,323.083,1773,1401,22593010,12742.814,4653.839,11378,7530,29147,334.794,341.928,7.995,4.156,2.003,3.922,335.216,341.894,8.028,304,329,6,59,27,5
88,163.341,250.544,2024,1205,36935936,18248.98,8553.843,16051.5,7544,35778,457.764,344.292,8.834,3.122,0.842,3.111,457.129,344.058,8.852,442,332,6,36,25,6
89,25.905,73.137,321,266,3694173,11508.327,3331.269,10658,7527,20864,107.769,425.651,7.682,1.729,0.594,1.688,107.669,425.736,7.648,101,417,6,16,17,4
90,53.263,132.853,660,631,8512154,12897.203,4408.409,11640.5,7549,24075,337.336,444.988,6.676,2.226,0.826,2.152,337.087,444.819,6.643,326,432,6,25,23,3
91,163.26,300.291,2023,1336,23025688,11381.951,3058.059,10664,7526,23111,625.204,450.867,8.231,3.255,1.003,3.123,624.976,450.817,8.306,607,435,6,39,35,5
92,32.765,95.464,406,373,4249742,10467.345,1891.644,10072.5,7543,14805,314.764,533.369,7.266,2.003,0.87,1.883,314.878,533.339,7.26,305,524,6,24,19,4
93,21.305,79.271,264,264,2517179,9534.769,1538.216,9279.5,7549,13360,101.693,569.803,7.364,2.257,1.184,2.162,101.678,569.88,7.37,94,553,6,15,30,4
94,20.579,57.739,255,252,3236997,12694.105,4292.972,11381,7535,23913,182.706,639.894,7.525,1.467,0.525,1.471,182.486,639.945,7.484,178,632,6,11,17,3
95,27.035,88.613,335,318,3762698,11231.935,4067.484,9474,7539,24897,329.116,667.743,7.376,1.928,0.732,1.911,329.393,668.769,7.427,321,655,6,15,24,4
96,26.39,83.842,327,307,3160995,9666.651,1979.881,9001,7526,15329,714.131,715.327,7.624,2.002,0.926,1.82,714.169,715.193,7.625,704,705,6,21,21,4
97,22.758,72.537,282,282,2803410,9941.17,1820.269,9491,7537,15063,315.56,723.929,6.415,1.619,0.691,1.495,315.574,723.567,6.403,309,712,6,15,22,3
98,228.144,509.425,2827,2528,32379928,11453.812,3742.935,10385,7526,29390,469.855,771.246,10.067,4.249,1.82,4.065,469.205,770.951,10.175,433,752,6,64,47,7
99,132.593,320.425,1643,1536,19122076,11638.513,3895.869,10453,7525,26491,599.975,815.237,7.852,4.526,2.223,4.144,600.696,813.958,7.814,571,791,6,54,52,6
100,99.425,237.807,1232,1106,15100634,12257.008,4332.616,11167.5,7537,30918,202.072,827.236,7.819,3.492,1.454,3.49,201.103,827.779,7.849,185,812,6,42,36,4
101,340.723,598.507,4222,2965,57035484,13509.115,5524.278,11986.5,7526,37312,426.148,880.772,9.542,5.122,1.867,5.084,425.155,881.638,9.434,400,853,6,61,53,8
102,16.14,55.079,200,200,2056488,10282.44,2457.716,9857,7533,15884,286.525,941.305,7.365,1.519,0.667,1.416,286.278,941.454,7.402,276,936,6,20,11,3
103,160.92,353.095,1994,1733,21064484,10563.934,2705.069,9655,7526,20979,297.023,247.538,8.504,4.124,1.788,3.986,297.905,247.814,8.534,274,224,7,50,48,4
104,16.947,53.827,210,210,2186932,10413.962,2589.03,9565,7525,17640,261.581,299.795,7.233,1.469,0.568,1.443,262.093,299.644,7.201,253,294,7,18,13,2
105,16.705,51.741,207,206,2266312,10948.367,3230.348,10057,7548,20212,464.792,370.773,7.488,1.303,0.446,1.294,464.951,371.089,7.42,457,364,7,15,13,3
106,26.39,74.235,327,327,3236804,9898.483,1618.256,9549,7529,14547,508.321,374.275,8.41,1.617,0.623,1.592,508.162,374.313,8.418,498,366,7,22,17,3
107,21.467,71.407,266,264,2866410,10775.978,3013.033,9895,7534,19768,352.996,382.233,7.579,1.822,0.808,1.789,353.361,381.962,7.617,344,374,7,18,21,3
108,31.474,75.332,390,297,6217122,15941.339,7125.758,13290,7558,31968,172.592,387.956,8.444,1.659,0.341,1.671,172.584,387.968,8.454,166,381,7,14,15,4
109,44.628,106.123,553,409,7321906,13240.336,4724.334,11858,7613,26686,207.877,396.405,8.978,1.97,0.602,1.934,207.665,396.119,8.942,200,389,7,23,17,5
110,69.646,207.261,863,836,10717796,12419.23,4882.854,10803,7543,28343,305.235,402.344,10.089,3.222,1.485,3.2,304.441,402.997,10.257,288,387,7,40,30,6
111,18.884,62.104,234,234,2417832,10332.615,2130.452,9926.5,7532,14664,167.098,450.637,7.491,1.518,0.681,1.43,167.016,450.439,7.455,160,443,7,14,22,2
112,17.593,64.628,218,218,1964607,9011.959,1290.37,8551,7527,12834,255.775,469.491,7.95,1.694,0.7,1.678,256.051,469.385,7.897,246,463,7,20,16,3
113,17.835,49.171,221,184,3028449,13703.389,4958.956,12266,7587,25676,334.068,528.824,8.222,1.344,0.269,1.36,334.095,528.764,8.264,328,524,7,13,10,3
114,22.193,64.299,275,265,2775738,10093.593,2244.221,9495,7547,17032,127.767,668.589,8.371,1.503,0.569,1.445,127.693,668.923,8.372,120,659,7,15,19,3
115,42.853,90.563,531,367,8887391,16737.082,7907.485,14481,7588,40205,738.723,669.013,8.388,1.887,0.287,1.861,738.647,668.744,8.319,732,661,7,15,17,4
116,22.274,70.587,276,272,2935788,10636.913,2935.3,9705,7530,19194,116.38,782.938,8.149,1.579,0.573,1.594,116.515,782.624,8.125,107,776,7,18,17,3
117,21.305,69.82,264,264,3001677,11369.988,2687.039,11203.5,7532,16837,141.644,801.458,7.962,1.809,0.701,1.863,141.622,801.544,7.972,132,791,7,19,20,3
118,23.161,78.516,287,284,3118298,10865.149,2690.803,9876,7537,18464,117.282,821.986,7.833,1.886,0.808,1.913,117.502,822.035,7.864,105,815,7,25,18,3
119,118.551,319.525,1469,1322,16883164,11492.964,3779.917,10305,7525,29011,31.011,881.76,11.13,4.528,1.926,4.32,30.651,882.284,11.16,19,849,7,33,59,7
120,16.544,60.012,205,205,2259597,11022.425,3198.662,10192,7527,20224,159.18,897.971,7.507,1.857,0.672,1.848,159.211,897.83,7.522,154,888,7,12,23,2
121,57.46,157.632,712,691,8311237,11673.086,3948.39,10524.5,7548,25046,147.749,936.669,8.145,2.915,1.173,2.906,147.216,937.218,8.189,129,924,7,38,22,4
122,106.204,257.53,1316,1072,15024874,11417.077,4013.318,10038,7528,27319,95.506,919.596,10.426,3.62,1.778,3.266,95.556,919.168,10.457,84,895,7,22,52,7
123,33.491,91.822,415,393,4680810,11279.061,3029.499,10619,7555,21703,232.099,935.602,8.458,1.875,0.754,1.833,232.533,935.912,8.456,221,924,7,21,22,3
124,24.453,76.101,303,303,3743688,12355.406,4145.149,10860,7537,22393,454.063,257.049,8.647,2.277,1.18,2.023,453.65,258.227,8.605,448,241,8,19,30,2
125,19.449,62.181,241,231,2465521,10230.378,2219.133,9756,7568,16308,310.809,329.905,8.647,1.448,0.495,1.511,310.711,329.794,8.649,304,324,8,16,13,3
126,45.354,129.721,562,518,6130038,10907.541,2751.187,10470,7528,19975,380.196,393.343,8.751,2.411,1.074,2.334,380.075,393.182,8.688,366,380,8,25,27,3
127,177.221,465.641,2196,2073,24861992,11321.49,3280.048,10408.5,7527,26493,259.586,506.617,10.031,5.873,2.553,5.662,260.001,505.64,10.079,239,463,8,42,77,5
128,24.775,86.309,307,307,2614338,8515.759,724.213,8389,7525,11112,543.906,569.384,8.648,2.418,0.683,2.399,543.904,569.515,8.639,537,556,8,16,27,2
129,33.249,88.833,412,352,4231459,10270.531,2460.205,9499.5,7544,18535,596.583,631.66,8.83,1.909,0.745,1.823,596.345,631.837,8.873,587,620,8,23,21,3
130,37.365,104.154,463,406,6234185,13464.763,4982.858,12196,7528,24898,695.857,686.767,9.529,2.23,0.996,2.155,696.298,686.617,9.544,679,678,8,30,19,4
131,28.649,84.068,355,314,3847885,10839.112,2844.068,9928,7529,18032,344.482,705.859,9.437,1.65,0.473,1.679,344.36,705.654,9.45,336,698,8,17,16,4
132,48.905,134.836,606,602,6651031,10975.299,3034.212,9818,7550,18814,381.049,732.229,8.653,2.512,1.224,2.328,381.519,731.768,8.711,368,713,8,26,33,3
133,35.59,112.25,441,422,4663033,10573.771,2713.23,9781,7549,17944,256.286,750.73,9.397,2.36,0.923,2.406,256.395,750.179,9.332,249,738,8,15,27,5
134,141.148,311.978,1749,1339,19827192,11336.302,3827.588,10002,7541,30699,60.179,762.592,11.285,3.851,1.468,3.935,60.195,762.88,11.392,46,742,8,29,46,6
135,31.232,94.617,387,312,4131394,10675.437,2817.255,9584,7534,18264,152.729,843.494,10.579,1.965,0.726,1.933,152.345,843.5,10.553,144,832,8,20,19,5
136,25.34,64.357,314,314,3816339,12153.946,3634.936,11494,7554,21858,479.124,233.49,9.545,1.501,0.499,1.515,479.331,233.334,9.562,470,227,9,18,15,2
137,28.326,105.723,351,351,3430909,9774.67,1568.91,9708,7525,13954,104.746,478.026,10.373,2.519,0.887,2.643,104.833,478.125,10.388,92,465,9,26,27,3
138,19.691,63.879,244,244,2257920,9253.771,1217.442,8885.5,7575,12438,668.496,518.111,9.684,1.56,0.609,1.496,668.278,517.999,9.705,659,512,9,20,13,2
139,23.404,69.651,290,260,2995017,10327.645,2394.001,9693.5,7535,18270,668.179,541.734,10.155,1.593,0.48,1.518,668.127,541.527,10.126,660,536,9,18,16,3
140,47.13,136.41,584,519,6295203,10779.457,2816.335,9890,7526,19476,196.469,560.991,9.918,2.659,1.393,2.41,196.32,560.955,9.954,176,547,9,33,29,3
141,70.453,180.959,873,821,10037499,11497.708,3878.481,10320,7546,27562,654.077,560.205,9.817,2.938,1.274,2.795,653.999,560.64,9.866,634,544,9,38,28,3
142,22.758,87.548,282,282,2668403,9462.422,1571.757,9104,7529,13675,156.348,573.617,10.294,2.263,1.039,2.141,156.153,573.773,10.301,142,561,9,27,20,3
143,21.87,68.489,271,271,2852894,10527.284,2417.582,9894,7534,15919,412.657,592.797,9.679,1.558,0.625,1.516,412.728,592.56,9.721,407,582,9,15,24,2
144,37.284,105.503,462,416,5324003,11523.816,3398.822,10306,7526,20470,129.539,601.113,9.851,2.066,0.756,2.021,129.646,601.072,9.869,119,590,9,19,24,3
145,27.842,88.09,345,342,3777063,10948.009,2713.138,10323,7589,19116,197.414,632.655,9.925,1.899,0.771,1.862,197.68,632.556,9.933,184,623,9,25,19,3
146,48.098,133.208,596,532,6837784,11472.792,3341.411,10272,7529,20350,392.388,642.688,10.232,2.537,1.101,2.365,392.638,642.95,10.256,381,624,9,21,33,3
147,16.221,60.477,201,201,2146321,10678.214,3053.337,9516,7535,18512,354.015,652.647,10.448,1.812,0.793,1.72,354.462,652.315,10.559,344,646,9,21,15,3
148,97.972,238.908,1214,1040,16086718,13251.003,6308.227,10634,7528,33365,88.205,682.654,11.539,3.67,1.821,3.366,88.102,680.964,11.528,75,661,9,28,53,5
149,26.954,82.157,334,334,3196327,9569.842,1315.546,9600.5,7531,12512,367.749,667.401,9.476,1.75,0.706,1.691,367.83,667.377,9.481,357,661,9,23,16,2
150,59.8,130.948,741,582,11399321,15383.699,6742.523,13523,7532,36690,467.667,682.544,9.988,2.432,0.886,2.408,466.794,682.97,9.976,455,673,9,30,21,3
151,27.439,84.062,340,325,3690656,10854.87,2733.35,10124,7527,18826,643.941,706.844,10.021,2.018,0.855,1.874,643.919,706.502,10.053,638,695,9,13,26,3
152,16.302,56.506,202,202,1851576,9166.218,1234.064,8991,7537,12342,316.124,744.089,9.757,1.763,0.74,1.744,316.082,743.902,9.743,311,735,9,12,22,2
153,100.877,223.332,1250,1087,14228901,11383.121,3478.309,10550,7525,27172,624.098,782.294,10.592,3.26,1.541,2.953,623.467,783.049,10.576,602,764,9,44,32,4
154,31.474,92.688,390,363,4690108,12025.918,4881.784,10250,7534,27288,369.405,805.205,9.874,1.908,0.73,1.901,369.78,804.648,9.921,359,796,9,19,21,3
155,53.425,123.73,662,549,8516152,12864.278,4512.781,11546.5,7534,26146,592.621,857.369,11.098,2.223,0.842,2.122,592.984,857.305,11.134,579,849,9,26,18,4
156,42.933,129.191,532,483,5635665,10593.355,3213.723,9651,7531,22808,594.75,895.724,10.244,2.58,1.019,2.595,595.396,895.016,10.249,583,883,9,23,29,4
